performance
0
0
0
0
0
0
0
0
0
0
0
0
0
13.146760
30.284795
54.566640
54.940571
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.952962
2.851346
2.924568
7.058532
13.171610
23.232375
29.977160
30.223173
35.934067
46.405269
53.891491
54.864034
100.786533
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.797437
2.926013
54.675315
54.960504
100.943743
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.934347
0.984468
0.994428
1.314299
2.845016
2.923879
6.155313
26.600787
26.790361
54.800976
58.756689
100.073985
0
0
0
0
0
0
0
0
0
0
0
0
0
0.984605
0.997021
2.837940
24.567999
25.129535
26.600787
36.808587
100.719220
195.546625
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.984496
0.995860
0.999296
41.799849
54.764529
71.816892
195.336311
0
0
0
0
0
0
0
0.984611
41.588756
71.896641
71.919487
103.468375
149.994779
195.336311
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.984677
22.847441
41.688285
42.706213
58.483613
71.822541
84.670072
102.369540
150.243445
195.336311
0
0
0
0
0
0
84.551500
149.106289
195.336311
0
0
0
84.733414
195.336311
0
84.543671
195.336311
0
84.709670
195.336311
0
0
6.498552
22.883797
42.625853
150.268508
195.336311
